ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
386854291,Photo,Turkey Vulture,Cathartes aura,,Teale Fristoe,2021-11-09,2021,11,9,1111,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S97376264,"",,,,,Cathartes aura,turvul,Species,7416,,4.00,1,,2616,3414
386854001,Photo,Long-tailed Duck,Clangula hyemalis,,Teale Fristoe,2021-11-09,2021,11,9,1111,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S97376264,"",,,,Continuing with large flock of surf scoters. Very near shore near tidewater boating center parking lot.,Clangula hyemalis,lotduc,Species,661,,4.00,1,,1485,1927
385261651,Photo,Lapland Longspur,Calcarius lapponicus,,Teale Fristoe,2021-11-03,2021,11,3,751,United States,US-CA-041,California,Marin,Pt. Reyes--Outer Point,38.0087425,-122.9962349,"",,Unspecified,"","",,,,,,,S97092796,"",,,,,Calcarius lapponicus,laplon,Species,31592,,4.00,1,,1974,2611
385261641,Photo,Lapland Longspur,Calcarius lapponicus,,Teale Fristoe,2021-11-03,2021,11,3,751,United States,US-CA-041,California,Marin,Pt. Reyes--Outer Point,38.0087425,-122.9962349,"",,Unspecified,"","",,,,,,,S97092796,"",,,,,Calcarius lapponicus,laplon,Species,31592,,4.00,1,,1802,2247
383985381,Photo,Bufflehead,Bucephala albeola,,Teale Fristoe,2021-10-28,2021,10,28,1026,United States,US-CA-081,California,San Mateo,"Pillar Point Harbor--Willows, Pond and Marsh",37.5032728,-122.4968076,"",,Unspecified,"","",,,,,,,S96812979,"",,,,,Bucephala albeola,buffle,Species,662,,4.00,1,,1979,2668
383985231,Photo,Long-tailed Duck,Clangula hyemalis,,Teale Fristoe,2021-10-28,2021,10,28,1026,United States,US-CA-081,California,San Mateo,"Pillar Point Harbor--Willows, Pond and Marsh",37.5032728,-122.4968076,"",,Unspecified,"","",,,,,,,S96812979,"",,,,"Continuing off the dog beach past Maverick's parking area. Small diving duck (about the size of a Bufflehead) with a plain white face, black cap, and faint gray cheek patch.",Clangula hyemalis,lotduc,Species,661,,4.00,1,,1367,1842
383794991,Photo,Thick-billed Kingbird,Tyrannus crassirostris,,Teale Fristoe,2021-10-29,2021,10,29,1524,United States,US-CA-081,California,San Mateo,Flood Park,37.4747420,-122.1713912,"",,Unspecified,"","",,,,,,,S96857897,"",,,,"Found by Rich Ferrick earlier today. Kingbird with bright yellow underparts, white throat, dark upperparts, and huge bill. Vocalized frequently. Juvenile with gape still visible and rufous edging to wing coverts and tail feathers.",Tyrannus crassirostris,thbkin,Species,16793,,4.00,1,,2162,2858
383794961,Photo,Thick-billed Kingbird,Tyrannus crassirostris,,Teale Fristoe,2021-10-29,2021,10,29,1524,United States,US-CA-081,California,San Mateo,Flood Park,37.4747420,-122.1713912,"",,Unspecified,"","",,,,,,,S96857897,"",,,,"Found by Rich Ferrick earlier today. Kingbird with bright yellow underparts, white throat, dark upperparts, and huge bill. Vocalized frequently. Juvenile with gape still visible and rufous edging to wing coverts and tail feathers.",Tyrannus crassirostris,thbkin,Species,16793,,4.00,1,,2192,2927
383034131,Photo,Red-breasted Sapsucker,Sphyrapicus ruber,,Teale Fristoe,2021-10-26,2021,10,26,916,United States,US-CA-075,California,San Francisco,Golden Gate Park--Log Cabin Trail,37.7701720,-122.4748564,"",,Unspecified,"","",,,,,,,S96737977,"",,,,,Sphyrapicus ruber,rebsap,Species,10640,,4.00,1,,2387,2598
382716291,Photo,California Gull,Larus californicus,,Teale Fristoe,2021-10-25,2021,10,25,1034,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S96703521,"",,,,,Larus californicus,calgul,Species,6336,,4.00,1,,2910,3673
382716221,Photo,Yellow-rumped Warbler,Setophaga coronata,,Teale Fristoe,2021-10-25,2021,10,25,1034,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S96703521,"",,,,,Setophaga coronata,yerwar,Species,33040,,4.00,1,,1489,2002
382716191,Photo,American Wigeon,Mareca americana,,Teale Fristoe,2021-10-25,2021,10,25,1034,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S96703521,"",,,,,Mareca americana,amewig,Species,456,,4.00,1,,2397,3444
382716181,Photo,"Townsend's Warbler",Setophaga townsendi,,Teale Fristoe,2021-10-25,2021,10,25,1034,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S96703521,"",,,,,Setophaga townsendi,towwar,Species,33080,,4.00,1,,1366,1823
382716161,Photo,California Gull,Larus californicus,,Teale Fristoe,2021-10-25,2021,10,25,1034,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S96703521,"",,,,,Larus californicus,calgul,Species,6336,,4.00,1,,2140,2926
382716131,Photo,"Townsend's Warbler",Setophaga townsendi,,Teale Fristoe,2021-10-25,2021,10,25,1034,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S96703521,"",,,,,Setophaga townsendi,towwar,Species,33080,,4.00,1,,1364,1836
382716071,Photo,Eurasian Wigeon,Mareca penelope,,Teale Fristoe,2021-10-25,2021,10,25,1034,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S96703521,"",,,,"Mostly in alternate plumage but still holding on to a few basic feathers. A possible hybrid with green around the eye and the buffy forehead blending around the base of the bill, but mostly Eurasian.",Mareca penelope,eurwig,Species,454,,4.00,1,,1863,2913
382716011,Photo,Eurasian Wigeon,Mareca penelope,,Teale Fristoe,2021-10-25,2021,10,25,1034,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S96703521,"",,,,"Mostly in alternate plumage but still holding on to a few basic feathers. A possible hybrid with green around the eye and the buffy forehead blending around the base of the bill, but mostly Eurasian.",Mareca penelope,eurwig,Species,454,,4.00,1,,1971,2891
381564331,Photo,"Ridgway's Rail",Rallus obsoletus,,Teale Fristoe,2021-10-21,2021,10,21,1402,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S96526953,"",,,,"Two seen well, the rest heard",Rallus obsoletus,ridrai1,Species,5115,,4.00,1,,2391,3057
381558731,Photo,"Ridgway's Rail",Rallus obsoletus,,Teale Fristoe,2021-10-21,2021,10,21,1402,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S96526953,"",,,,"Two seen well, the rest heard",Rallus obsoletus,ridrai1,Species,5115,,4.00,1,,2191,2995
381231211,Photo,Hermit Thrush,Catharus guttatus,,Teale Fristoe,2021-10-20,2021,10,20,845,United States,US-CA-013,California,Contra Costa,Orinda Connector Trail,37.9001525,-122.2101991,"",,Unspecified,"","",,,,,,,S96479999,"",,,,,Catharus guttatus,herthr,Species,27389,,4.00,1,,1977,2343
381231171,Photo,"Lincoln's Sparrow",Melospiza lincolnii,,Teale Fristoe,2021-10-20,2021,10,20,845,United States,US-CA-013,California,Contra Costa,Orinda Connector Trail,37.9001525,-122.2101991,"",,Unspecified,"","",,,,,,,S96479999,"",,,,,Melospiza lincolnii,linspa,Species,32220,,4.00,1,,3027,4378
381231151,Photo,Fox Sparrow (Sooty),Passerella iliaca [unalaschcensis Group],,Teale Fristoe,2021-10-20,2021,10,20,845,United States,US-CA-013,California,Contra Costa,Orinda Connector Trail,37.9001525,-122.2101991,"",,Unspecified,"","",,,,,,,S96479999,"",,,,,Passerella iliaca,foxsp2,Group,32013,,4.00,1,,3456,4608
381045211,Photo,Grey Plover,Pluvialis squatarola,,Teale Fristoe,2021-10-19,2021,10,19,805,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S96442886,"",,,,,Pluvialis squatarola,bkbplo,Species,5664,,4.00,1,,2551,3402
379927231,Photo,Western Sandpiper,Calidris mauri,,Teale Fristoe,2021-10-15,2021,10,15,730,United States,US-CA-041,California,Marin,Pt. Reyes--Abbotts Lagoon,38.1190611,-122.9522467,"",,Unspecified,"","",,,,,,,S96202175,"",,,,,Calidris mauri,wessan,Species,5957,,4.00,1,,1792,2421
378588711,Photo,Eurasian x American Wigeon (hybrid),Mareca penelope x americana,,Teale Fristoe,2021-10-13,2021,10,13,1045,United States,US-CA-001,California,Alameda,Sea Breeze Market Cove,37.8654693,-122.3065209,"",,Unspecified,"","",,,,,,,S96090017,"",,,,"Head pattern similar to American, but cheek is pale orange and green eye stripe appears to have some maroon mixed in. Body is mostly gray like a Eurasian, a color never shown by American which is brown in all plumages.",Mareca penelope x americana,x00421,Hybrid,461,,4.00,1,,1485,2134
378582031,Photo,Turkey Vulture,Cathartes aura,,Teale Fristoe,2021-10-13,2021,10,13,728,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S96081040,"",,,,,Cathartes aura,turvul,Species,7416,,4.00,1,,2624,3339
378582011,Photo,Dunlin,Calidris alpina,,Teale Fristoe,2021-10-13,2021,10,13,728,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S96081040,"",,,,,Calidris alpina,dunlin,Species,5923,,4.00,1,,2482,3204
376398791,Photo,Northern Mockingbird,Mimus polyglottos,,Teale Fristoe,2021-10-09,2021,10,9,721,United States,US-CA-085,California,Santa Clara,Ulistac Natural Area,37.4057129,-121.9552374,"",,Unspecified,"","",,,,,,,S95823917,"",,,,,Mimus polyglottos,normoc,Species,27176,,4.00,1,,2171,2753
376357791,Photo,Palm Warbler,Setophaga palmarum,,Teale Fristoe,2021-10-09,2021,10,9,902,United States,US-CA-001,California,Alameda,Lake Elizabeth,37.5478778,-121.9604301,"",,Unspecified,"","",,,,,,,S95844592,"",,,,"Continuing birds found by Bill Chen. One seen briefly in the stream, the other seemed attached to a very small redwood near the bathrooms. Overall brown warblers with yellow tail coverts, long supercilium, and distinct trail bobbing.",Setophaga palmarum,palwar,Species,33029,,4.00,1,,1538,1963
376357781,Photo,"Lincoln's Sparrow",Melospiza lincolnii,,Teale Fristoe,2021-10-09,2021,10,9,902,United States,US-CA-001,California,Alameda,Lake Elizabeth,37.5478778,-121.9604301,"",,Unspecified,"","",,,,,,,S95844592,"",,,,,Melospiza lincolnii,linspa,Species,32220,,4.00,1,,1832,2261
376072631,Photo,White-crowned Sparrow,Zonotrichia leucophrys,,Teale Fristoe,2021-10-08,2021,10,8,733,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S95779798,"",,,,,Zonotrichia leucophrys,whcspa,Species,32099,,4.00,1,,2670,3224
374473781,Photo,Bobolink,Dolichonyx oryzivorus,,Teale Fristoe,2021-10-02,2021,10,2,751,United States,US-CA-075,California,San Francisco,Presidio--Crissy Field,37.8041273,-122.4642633,"",,Unspecified,"","",,,,,,,S95481047,"",,,,Continuing in the eastern part of the meadow with meadowlarks.,Dolichonyx oryzivorus,boboli,Species,32470,,4.00,1,,1506,1955
374167051,Photo,Pectoral Sandpiper,Calidris melanotos,,Teale Fristoe,2021-10-01,2021,10,1,1105,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S95445147,"",,,,"Near the islands maybe half a mile from the start of no name trail, the same area they were earlier in the fall. Gave very good views.",Calidris melanotos,pecsan,Species,5953,,4.00,1,,2840,3659
374167001,Photo,Pectoral Sandpiper,Calidris melanotos,,Teale Fristoe,2021-10-01,2021,10,1,1105,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S95445147,"",,,,"Near the islands maybe half a mile from the start of no name trail, the same area they were earlier in the fall. Gave very good views.",Calidris melanotos,pecsan,Species,5953,,4.00,1,,2420,2930
374166871,Photo,Western Sandpiper,Calidris mauri,,Teale Fristoe,2021-10-01,2021,10,1,1105,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S95445147,"",,,,,Calidris mauri,wessan,Species,5957,,4.00,1,,1794,2479
373569241,Photo,Rock Dove (Feral Pigeon),Columba livia (Feral Pigeon),,Teale Fristoe,2021-09-29,2021,9,29,718,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S95342653,"",,,,,Columba livia,rocpig1,Domestic,1842,,4.00,1,,2152,3120
373569171,Photo,Song Sparrow,Melospiza melodia,,Teale Fristoe,2021-09-29,2021,9,29,718,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S95342653,"",,,,,Melospiza melodia,sonspa,Species,32187,,4.00,1,,2634,3514
373040991,Photo,Golden-crowned Sparrow,Zonotrichia atricapilla,,Teale Fristoe,2021-09-27,2021,9,27,710,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S95256468,"",,,,,Zonotrichia atricapilla,gocspa,Species,32107,,4.00,1,,2638,3507
371437591,Photo,House Finch,Haemorhous mexicanus,,Teale Fristoe,2021-09-21,2021,9,21,741,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S94985740,"",,,,,Haemorhous mexicanus,houfin,Species,31253,,4.00,1,,1362,1554
371254351,Photo,Western Tanager,Piranga ludoviciana,,Teale Fristoe,2021-09-20,2021,9,20,1255,United States,US-CA-041,California,Marin,Pt. Reyes--Lighthouse,37.9960000,-123.0220000,"",,Unspecified,"","",,,,,,,S94951997,"",,,,,Piranga ludoviciana,westan,Species,33306,,4.00,1,,2174,2833
367818251,Photo,Yellow Warbler,Setophaga petechia,,Teale Fristoe,2021-09-08,2021,9,8,1255,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S94385058,"",,,,,Setophaga petechia,yelwar,Species,32976,,4.00,1,,1529,1945
367272981,Photo,Northern Fulmar,Fulmarus glacialis,,Teale Fristoe,2021-09-06,2021,9,6,1125,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S94299554,"",,,,"Very sad looking individual drifting slowly in the north basin. It eventually crawled onto land where it was picked up to be brought to animal rescue. A northern fulmar was found in similar shape at Albany bulb on August 10, and this could definitely be the same bird after release.",Fulmarus glacialis,norful,Species,6758,,4.00,1,,1960,2807
366301141,Photo,Pectoral Sandpiper,Calidris melanotos,,Teale Fristoe,2021-09-03,2021,9,3,806,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S94124284,"",,,,"Continuing along no name trail near the islands. Three seen at once. Hanging out on the islands, in the pickleweed next to the trail, and occasionally on the foam with peeps. Great views!",Calidris melanotos,pecsan,Species,5953,,4.00,1,,1636,2095
366301091,Photo,Pectoral Sandpiper,Calidris melanotos,,Teale Fristoe,2021-09-03,2021,9,3,806,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S94124284,"",,,,"Continuing along no name trail near the islands. Three seen at once. Hanging out on the islands, in the pickleweed next to the trail, and occasionally on the foam with peeps. Great views!",Calidris melanotos,pecsan,Species,5953,,4.00,1,,1487,1872
365486521,Photo,"Heermann's Gull",Larus heermanni,,Teale Fristoe,2021-08-31,2021,8,31,940,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,"",,Unspecified,"","",,,,,,,S93996981,"",,,,On sea wall between bird and human areas then down in the human area,Larus heermanni,heegul,Species,6317,,4.00,1,,2657,3430
353603351,Photo,"Wilson's Phalarope",Phalaropus tricolor,,Teale Fristoe,2021-07-10,2021,7,10,1117,United States,US-CA-085,California,Santa Clara,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,"",,Unspecified,"","",,,,,,,S91553538,"",,,,Scattered along the western edge of the pond.,Phalaropus tricolor,wilpha,Species,5964,,4.00,1,,1351,1764
353603301,Photo,"Wilson's Phalarope",Phalaropus tricolor,,Teale Fristoe,2021-07-10,2021,7,10,1117,United States,US-CA-085,California,Santa Clara,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,"",,Unspecified,"","",,,,,,,S91553538,"",,,,Scattered along the western edge of the pond.,Phalaropus tricolor,wilpha,Species,5964,,4.00,1,,1358,1697
350761471,Photo,Great Horned Owl,Bubo virginianus,,Teale Fristoe,2021-06-27,2021,6,27,1103,United States,US-CA-001,California,Alameda,UC Berkeley--Strawberry Canyon,37.8712117,-122.2387791,Juvenile – 1,,Unspecified,"","",,,,,,,S90894773,"",,,,Three fledglings with an adult,Bubo virginianus,grhowl,Species,8481,,4.00,1,,1809,2314
348301161,Photo,"Nuttall's Woodpecker",Dryobates nuttallii,,Teale Fristoe,2021-06-15,2021,6,15,551,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S90229715,"",,,It just had to blink...,,Dryobates nuttallii,nutwoo,Species,10902,,4.00,1,,1351,1857
345421231,Photo,Lazuli Bunting,Passerina amoena,,Teale Fristoe,2021-06-05,2021,6,5,546,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,Adult Male – 1,,Unspecified,"","",,,,,,,S89666428,"",,,,,Passerina amoena,lazbun,Species,33473,,4.00,1,,1230,1537
325130491,Photo,Phainopepla,Phainopepla nitens,,Teale Fristoe,2021-04-09,2021,4,9,753,United States,US-CA-065,California,Riverside,Joshua Tree NP--Cottonwood Spring,33.7365145,-115.8098190,"",,Unspecified,"","",,,,,,,S85202834,"",,,,,Phainopepla nitens,phaino,Species,28747,,4.00,1,,1640,1863
324949651,Photo,Dark-eyed Junco,Junco hyemalis,,Teale Fristoe,2021-04-07,2021,4,7,1359,United States,US-CA-071,California,San Bernardino,Joshua Tree NP--Black Rock Campground,34.0738777,-116.3906316,"",,Unspecified,"","",,,,,,,S85059813,"",,,,,Junco hyemalis,daejun,Species,31867,,4.00,1,,1264,1661
324949631,Photo,"Scott's Oriole",Icterus parisorum,,Teale Fristoe,2021-04-07,2021,4,7,1359,United States,US-CA-071,California,San Bernardino,Joshua Tree NP--Black Rock Campground,34.0738777,-116.3906316,"",,Unspecified,"","",,,,,,,S85059813,"",,,,,Icterus parisorum,scoori,Species,32498,,4.00,1,,1214,1540
323436551,Photo,Royal Tern,Thalasseus maximus,,Teale Fristoe,2021-04-05,2021,4,5,1440,United States,US-CA-083,California,Santa Barbara,UCSB--Campus Lagoon,34.4076516,-119.8451650,"",,Unspecified,"","",,,,,,,S84887675,"",,,,,Thalasseus maximus,royter1,Species,6486,,4.00,1,,1797,2645
323431611,Photo,California Gull,Larus californicus,,Teale Fristoe,2021-04-05,2021,4,5,1333,United States,US-CA-083,California,Santa Barbara,Goleta Beach County Park (including east end of Goleta Slough),34.4171771,-119.8298120,"",,Unspecified,"","",,,,,,,S84876863,"",,,,,Larus californicus,calgul,Species,6272,,4.00,1,,2888,3852
323276001,Photo,Hooded Oriole,Icterus cucullatus,,Teale Fristoe,2021-04-05,2021,4,5,811,United States,US-CA-083,California,Santa Barbara,More Mesa,34.4215576,-119.7963064,"",,Unspecified,"","",,,,,,,S84864417,"",,,,,Icterus cucullatus,hooori,Species,32408,,4.00,1,,1486,1716
317298481,Photo,Tree Swallow,Tachycineta bicolor,,Teale Fristoe,2021-03-16,2021,3,16,725,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S83530371,"",,,,,Tachycineta bicolor,treswa,Species,23074,,4.00,1,,1799,2367
314929771,Photo,American Robin,Turdus migratorius,,Teale Fristoe,2021-03-08,2021,3,8,1248,United States,US-CA-001,California,Alameda,Lake Temescal,37.8467336,-122.2303775,"",,Unspecified,"","",,,,,,,S83040642,"",,,,,Turdus migratorius,amerob,Species,27616,,4.00,1,,2640,3640
313968691,Photo,Lark Sparrow,Chondestes grammacus,,Teale Fristoe,2021-03-05,2021,3,5,1018,United States,US-CA-001,California,Alameda,Cedar Mountain Winery,37.6612091,-121.6584456,"",,Unspecified,"","",,,,,,,S82835833,"",,,,,Chondestes grammacus,larspa,Species,31772,,4.00,1,,2385,2814
311851741,Photo,"Heermann's Gull",Larus heermanni,,Teale Fristoe,2021-02-26,2021,2,26,1213,United States,US-CA-081,California,San Mateo,Pomponio SB,37.2890772,-122.4062347,"",,Unspecified,"","",,,,,,,S82403950,"",,,,,Larus heermanni,heegul,Species,6256,,4.00,1,,2177,2858
310847471,Photo,"Cassin's Kingbird",Tyrannus vociferans,,Teale Fristoe,2021-02-23,2021,2,23,1112,United States,US-CA-001,California,Alameda,Cross Rd.,37.6752181,-121.6639280,"",,Unspecified,"","",,,,,,,S82222419,"",,,,"Continuing near intersection with Tesla road. Kingbirds with dark breast, white chin, light band along trailing edge of tail. Both seen at once. I didn't hear them vocalize.",Tyrannus vociferans,caskin,Species,16681,,4.00,1,,1360,1734
310847451,Photo,"Cassin's Kingbird",Tyrannus vociferans,,Teale Fristoe,2021-02-23,2021,2,23,1112,United States,US-CA-001,California,Alameda,Cross Rd.,37.6752181,-121.6639280,"",,Unspecified,"","",,,,,,,S82222419,"",,,,"Continuing near intersection with Tesla road. Kingbirds with dark breast, white chin, light band along trailing edge of tail. Both seen at once. I didn't hear them vocalize.",Tyrannus vociferans,caskin,Species,16681,,4.00,1,,1352,1651
310847421,Photo,"Cassin's Kingbird",Tyrannus vociferans,,Teale Fristoe,2021-02-23,2021,2,23,1112,United States,US-CA-001,California,Alameda,Cross Rd.,37.6752181,-121.6639280,"",,Unspecified,"","",,,,,,,S82222419,"",,,,"Continuing near intersection with Tesla road. Kingbirds with dark breast, white chin, light band along trailing edge of tail. Both seen at once. I didn't hear them vocalize.",Tyrannus vociferans,caskin,Species,16681,,4.00,1,,1338,1744
307302431,Photo,California Towhee,Melozone crissalis,,Teale Fristoe,2021-02-13,2021,2,13,1546,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S81279593,"",,,,,Melozone crissalis,caltow,Species,32260,,4.00,1,,2183,2593
299449201,Photo,Western Gull,Larus occidentalis,,Teale Fristoe,2021-01-19,2021,1,19,1002,United States,US-CA-013,California,Contra Costa,Richmond Marina,37.9098045,-122.3525047,Adult – 1,,Unspecified,"","",,,,,,,S79557626,"",,,,,Larus occidentalis,wesgul,Species,6331,,4.00,1,,2854,4043
290803031,Photo,Canada Goose,Branta canadensis,,Teale Fristoe,2020-12-24,2020,12,24,847,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S77931809,"",,,,,Branta canadensis,cangoo,Species,303,,4.00,1,,3186,3780
282905191,Photo,Reddish Egret,Egretta rufescens,,Teale Fristoe,2020-11-25,2020,11,25,745,United States,US-CA-059,California,Orange,Bolsa Chica Ecological Reserve,33.7026531,-118.0507350,"",,Unspecified,"","",,,,,,,S76685456,"",,,,,Egretta rufescens,redegr,Species,7163,,4.00,1,,1791,2235
282905181,Photo,Reddish Egret,Egretta rufescens,,Teale Fristoe,2020-11-25,2020,11,25,745,United States,US-CA-059,California,Orange,Bolsa Chica Ecological Reserve,33.7026531,-118.0507350,"",,Unspecified,"","",,,,,,,S76685456,"",,,,,Egretta rufescens,redegr,Species,7163,,4.00,1,,1770,2238
282393101,Photo,"Cassin's Kingbird",Tyrannus vociferans,,Teale Fristoe,2020-11-23,2020,11,23,1528,United States,US-CA-083,California,Santa Barbara,Andree Clark Bird Refuge,34.4215353,-119.6572856,"",,Unspecified,"","",,,,,,,S76615995,"",,,,,Tyrannus vociferans,caskin,Species,16681,,4.00,1,,1601,1903
278996701,Photo,Golden-crowned Sparrow,Zonotrichia atricapilla,,Teale Fristoe,2020-11-10,2020,11,10,733,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S76086347,"",,,,,Zonotrichia atricapilla,gocspa,Species,31938,,4.00,1,,2627,3164
278706001,Photo,Fox Sparrow (Sooty),Passerella iliaca [unalaschcensis Group],,Teale Fristoe,2020-11-09,2020,11,9,725,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S76056111,"",,,,,Passerella iliaca,foxsp2,Group,31844,,4.00,1,,1798,2331
271544491,Photo,Savannah Sparrow,Passerculus sandwichensis,,Teale Fristoe,2020-10-16,2020,10,16,758,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S74894109,"",,,,,Passerculus sandwichensis,savspa,Species,31986,,4.00,1,,1351,1519
270990731,Photo,Chestnut-backed Chickadee,Poecile rufescens,,Teale Fristoe,2020-10-14,2020,10,14,819,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S74814768,"",,,,,Poecile rufescens,chbchi,Species,21160,,4.00,1,,1977,2402
270990661,Photo,"Say's Phoebe",Sayornis saya,,Teale Fristoe,2020-10-14,2020,10,14,819,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S74814768,"",,,,,Sayornis saya,saypho,Species,16235,,4.00,1,,1804,2006
265715951,Photo,Grey Plover,Pluvialis squatarola,,Teale Fristoe,2020-09-25,2020,9,25,739,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S74038598,"",,,,,Pluvialis squatarola,bkbplo,Species,5615,,4.00,1,,2435,2970
265710001,Photo,Savannah Sparrow,Passerculus sandwichensis,,Teale Fristoe,2020-09-25,2020,9,25,1002,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S74044583,"",,,,,Passerculus sandwichensis,savspa,Species,31986,,4.00,1,,1674,1794
