"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)","Media notes","Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,mediaDownloadUrl,report_as
96385961,Photo,"Sporophila nigricollis","Yellow-bellied Seedeater",,"Aaron Maizlish",4/13/2018,2018,4,13,1540,Panama,PA-3,Colón,,"Ammo Dump Ponds",9.1196,-79.7128,,Unknown,,Unspecified,,,,,,,,S44540795,,,,,,,,,"Sporophila nigricollis",yebsee1,Species,33183.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1799,"https://macaulaylibrary.org/asset/96385961","https://ebird.org/view/checklist/S44540795","https://ebird.org/species/yebsee1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",yebsee1
96385941,Photo,"Tachycineta albilinea","Mangrove Swallow",,"Aaron Maizlish",4/13/2018,2018,4,13,1540,Panama,PA-3,Colón,,"Ammo Dump Ponds",9.1196,-79.7128,,Unknown,,Unspecified,,,,,,,,S44540795,,,,,,,,,"Tachycineta albilinea",manswa1,Species,21419.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1413,2118,"https://macaulaylibrary.org/asset/96385941","https://ebird.org/view/checklist/S44540795","https://ebird.org/species/manswa1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",manswa1
96384981,Photo,"Dendrocolaptes sanctithomae","Northern Barred-Woodcreeper",,"Aaron Maizlish",4/13/2018,2018,4,13,710,Panama,PA-3,Colón,,"Pipeline Road  (Camino del Oleoducto) General area",9.1409,-79.7281,,Unknown,,Unspecified,,,,,,,,S44540500,,,,,,,,,"Dendrocolaptes sanctithomae",nobwoo1,Species,13868.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",3840,5760,"https://macaulaylibrary.org/asset/96384981","https://ebird.org/view/checklist/S44540500","https://ebird.org/species/nobwoo1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",nobwoo1
96384971,Photo,"Chloroceryle aenea","American Pygmy Kingfisher",,"Aaron Maizlish",4/13/2018,2018,4,13,710,Panama,PA-3,Colón,,"Pipeline Road  (Camino del Oleoducto) General area",9.1409,-79.7281,,Unknown,,Unspecified,,,,,,,,S44540500,,,,,,,,,"Chloroceryle aenea",ampkin1,Species,9644.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1603,2400,"https://macaulaylibrary.org/asset/96384971","https://ebird.org/view/checklist/S44540500","https://ebird.org/species/ampkin1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",ampkin1
96384581,Photo,"Sporophila minuta","Ruddy-breasted Seedeater",,"Aaron Maizlish",4/13/2018,2018,4,13,640,Panama,PA-3,Colón,,"Gamboa (town)",9.1162,-79.7019,,Unknown,,Unspecified,,,,,,,,S44540081,,,,,,,,,"Sporophila minuta",rubsee1,Species,33132.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1201,1800,"https://macaulaylibrary.org/asset/96384581","https://ebird.org/view/checklist/S44540081","https://ebird.org/species/rubsee1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rubsee1
96384061,Photo,"Ortalis cinereiceps","Gray-headed Chachalaca",,"Aaron Maizlish",4/12/2018,2018,4,12,1630,Panama,PA-3,Colón,,"Ammo Dump Ponds",9.1196,-79.7128,,Unknown,,Unspecified,,,,,,,,S44512248,,,,,,,,,"Ortalis cinereiceps",grhcha1,Species,739.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/96384061","https://ebird.org/view/checklist/S44512248","https://ebird.org/species/grhcha1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",grhcha1
96383551,Photo,"Nyctibius grandis","Great Potoo",,"Aaron Maizlish",4/12/2018,2018,4,12,1405,Panama,PA-8,Panamá,,"Sendero El Charco",9.0818,-79.6626,,Unknown,,Unspecified,,,,,,,,S44668911,,,,,,,,,"Nyctibius grandis",grepot1,Species,3643.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/96383551","https://ebird.org/view/checklist/S44668911","https://ebird.org/species/grepot1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",grepot1
96383291,Photo,"Rostrhamus sociabilis","Snail Kite",,"Aaron Maizlish",4/12/2018,2018,4,12,600,Panama,PA-3,Colón,,"Panama Rainforest Discovery Center",9.1311,-79.7259,,Unknown,,Unspecified,,,,,,,,S44511746,,,,,,,,,"Rostrhamus sociabilis",snakit,Species,7564.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1067,1600,"https://macaulaylibrary.org/asset/96383291","https://ebird.org/view/checklist/S44511746","https://ebird.org/species/snakit",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",snakit
96383211,Photo,"Pteroglossus torquatus","Collared Aracari",,"Aaron Maizlish",4/12/2018,2018,4,12,600,Panama,PA-3,Colón,,"Panama Rainforest Discovery Center",9.1311,-79.7259,,Unknown,,Unspecified,,,,,,,,S44511746,,,,,,,,,"Pteroglossus torquatus",colara1,Species,10260.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/96383211","https://ebird.org/view/checklist/S44511746","https://ebird.org/species/colara1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",colara1
96382991,Photo,"Cymbilaimus lineatus","Fasciated Antshrike",,"Aaron Maizlish",4/12/2018,2018,4,12,600,Panama,PA-3,Colón,,"Panama Rainforest Discovery Center",9.1311,-79.7259,,Unknown,,Unspecified,,,,,,,,S44511746,,,,,,,,,"Cymbilaimus lineatus",fasant1,Species,12667.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/96382991","https://ebird.org/view/checklist/S44511746","https://ebird.org/species/fasant1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",fasant1
95540141,Photo,"Klais guimeti","Violet-headed Hummingbird",,"Aaron Maizlish",4/11/2018,2018,4,11,1300,Panama,PA-8,Panamá,,"Cerro Azul--The Hummingbird House",9.2058,-79.4141,,Unknown,,Unspecified,,,,,,,,S44479776,,,,,,,,,"Klais guimeti",vihhum1,Species,4760.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95540141","https://ebird.org/view/checklist/S44479776","https://ebird.org/species/vihhum1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",vihhum1
95540061,Photo,"Euphonia laniirostris","Thick-billed Euphonia",,"Aaron Maizlish",4/11/2018,2018,4,11,1300,Panama,PA-8,Panamá,,"Cerro Azul--The Hummingbird House",9.2058,-79.4141,,Unknown,,Unspecified,,,,,,,,S44479776,,,,,,,,,"Euphonia laniirostris",thbeup1,Species,30790.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95540061","https://ebird.org/view/checklist/S44479776","https://ebird.org/species/thbeup1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",thbeup1
95539911,Photo,"Phaethornis guy","Green Hermit",,"Aaron Maizlish",4/11/2018,2018,4,11,1300,Panama,PA-8,Panamá,,"Cerro Azul--The Hummingbird House",9.2058,-79.4141,,Unknown,,Unspecified,,,,,,,,S44479776,,,,,,,,,"Phaethornis guy",greher1,Species,4129.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",3840,5760,"https://macaulaylibrary.org/asset/95539911","https://ebird.org/view/checklist/S44479776","https://ebird.org/species/greher1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",greher1
95537901,Photo,"Phaeochroa cuvierii","Scaly-breasted Hummingbird",,"Aaron Maizlish",4/10/2018,2018,4,10,1305,Panama,PA-8,Panamá,,"Hotel y Restaurante Avicar",8.9213,-78.3985,,Unknown,,Unspecified,,,,,,,,S44452203,,,,,,,,,"Phaeochroa cuvierii",scbhum1,Species,4752.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",3840,5760,"https://macaulaylibrary.org/asset/95537901","https://ebird.org/view/checklist/S44452203","https://ebird.org/species/scbhum1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",scbhum1
95537531,Photo,"Monasa morphoeus","White-fronted Nunbird",,"Aaron Maizlish",4/10/2018,2018,4,10,700,Panama,PA-8,Panamá,,"Reserva San Francisco",8.949,-78.4668,,Unknown,,Unspecified,,,,,,,,S44452000,,,,,,,,,"Monasa morphoeus",whfnun1,Species,9854.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95537531","https://ebird.org/view/checklist/S44452000","https://ebird.org/species/whfnun1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",whfnun1
95536911,Photo,"Piaya cayana","Squirrel Cuckoo",,"Aaron Maizlish",4/10/2018,2018,4,10,700,Panama,PA-8,Panamá,,"Reserva San Francisco",8.949,-78.4668,,Unknown,,Unspecified,,,,,,,,S44452000,,,,,,,,,"Piaya cayana",squcuc1,Species,3104.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95536911","https://ebird.org/view/checklist/S44452000","https://ebird.org/species/squcuc1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",squcuc1
95536371,Photo,"Myiozetetes cayanensis","Rusty-margined Flycatcher",,"Aaron Maizlish",4/10/2018,2018,4,10,700,Panama,PA-8,Panamá,,"Reserva San Francisco",8.949,-78.4668,,Unknown,,Unspecified,,,,,,,,S44452000,,,,,,,,,"Myiozetetes cayanensis",rumfly1,Species,16086.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95536371","https://ebird.org/view/checklist/S44452000","https://ebird.org/species/rumfly1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rumfly1
95536321,Photo,"Tityra inquisitor","Black-crowned Tityra",,"Aaron Maizlish",4/10/2018,2018,4,10,700,Panama,PA-8,Panamá,,"Reserva San Francisco",8.949,-78.4668,,Unknown,,Unspecified,,,,,,,,S44452000,,,,,,,,,"Tityra inquisitor",blctit1,Species,16476.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95536321","https://ebird.org/view/checklist/S44452000","https://ebird.org/species/blctit1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blctit1
95536281,Photo,"Saltator maximus","Buff-throated Saltator",,"Aaron Maizlish",4/10/2018,2018,4,10,700,Panama,PA-8,Panamá,,"Reserva San Francisco",8.949,-78.4668,,Unknown,,Unspecified,,,,,,,,S44452000,,,,,,,,,"Saltator maximus",butsal1,Species,33380.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95536281","https://ebird.org/view/checklist/S44452000","https://ebird.org/species/butsal1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",butsal1
95535581,Photo,"Leistes militaris","Red-breasted Meadowlark",,"Aaron Maizlish",4/10/2018,2018,4,10,700,Panama,PA-8,Panamá,,"Reserva San Francisco",8.949,-78.4668,,Unknown,,Unspecified,,,,,,,,S44452000,,,,,,,,,"Leistes militaris",rebbla1,Species,31282.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",3840,5760,"https://macaulaylibrary.org/asset/95535581","https://ebird.org/view/checklist/S44452000","https://ebird.org/species/rebbla1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rebbla1
95535071,Photo,"Momotus subrufescens","Whooping Motmot",,"Aaron Maizlish",4/10/2018,2018,4,10,645,Panama,PA-8,Panamá,,"Toma de agua de Tortí",8.8774,-78.4419,,Unknown,,Unspecified,,,,,,,,S44451812,,,,,,,,,"Momotus subrufescens",bucmot3,Species,9199.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",2400,3600,"https://macaulaylibrary.org/asset/95535071","https://ebird.org/view/checklist/S44451812","https://ebird.org/species/bucmot3",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bucmot3
95534421,Photo,"Gampsonyx swainsonii","Pearl Kite",,"Aaron Maizlish",4/9/2018,2018,4,9,1710,Panama,PA-8,Panamá,,"Reserva San Francisco",8.949,-78.4668,,Unknown,,Unspecified,,,,,,,,S44451374,,,,,"known nest site, seen from the road",,,,"Gampsonyx swainsonii",peakit1,Species,7299.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",3840,5760,"https://macaulaylibrary.org/asset/95534421","https://ebird.org/view/checklist/S44451374","https://ebird.org/species/peakit1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",peakit1
95533921,Photo,"Ictinia plumbea","Plumbeous Kite",,"Aaron Maizlish",4/9/2018,2018,4,9,900,Panama,PA-8,Panamá,,"Carretera El Llano-Cartí--estribaciones del lado Pacífico",9.2988,-78.9865,,Unknown,,Unspecified,,,,,,,,S44419231,,,,,,,,,"Ictinia plumbea",plukit1,Species,7574.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95533921","https://ebird.org/view/checklist/S44419231","https://ebird.org/species/plukit1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",plukit1
95533701,Photo,"Ceratopipra mentalis","Red-capped Manakin",,"Aaron Maizlish",4/9/2018,2018,4,9,1100,Panama,PA-KY,"Kuna Yala",,Nusagandi,9.3371,-78.9848,,Unknown,,Unspecified,,,,,,,,S44419686,,,,,,,,,"Ceratopipra mentalis",recman1,Species,16452.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95533701","https://ebird.org/view/checklist/S44419686","https://ebird.org/species/recman1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",recman1
95533581,Photo,"Amazona farinosa","Mealy Parrot",,"Aaron Maizlish",4/9/2018,2018,4,9,1100,Panama,PA-KY,"Kuna Yala",,Nusagandi,9.3371,-78.9848,,Unknown,,Unspecified,,,,,,,,S44419686,,,,,,,,,"Amazona farinosa",meapar,Species,12214.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95533581","https://ebird.org/view/checklist/S44419686","https://ebird.org/species/meapar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",meapar
95428831,Photo,"Elanoides forficatus","Swallow-tailed Kite",,"Aaron Maizlish",4/14/2018,2018,4,14,715,Panama,PA-3,Colón,,"Achiote Rd. (general location)",9.2053,-79.9927,,Unknown,,Unspecified,,,,,,,,S44575629,,,,,"unmistakable - common right now (seen virtually every day of the trip)",,,,"Elanoides forficatus",swtkit,Species,7408.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1317,2039,"https://macaulaylibrary.org/asset/95428831","https://ebird.org/view/checklist/S44575629","https://ebird.org/species/swtkit",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",swtkit
94779771,Photo,"Notharchus tectus","Pied Puffbird",,"Aaron Maizlish",4/10/2018,2018,4,10,700,Panama,PA-8,Panamá,,"Reserva San Francisco",8.949,-78.4668,,Unknown,,Unspecified,,,,,,,,S44452000,,,,,,,,,"Notharchus tectus",piepuf1,Species,9781.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",3840,5760,"https://macaulaylibrary.org/asset/94779771","https://ebird.org/view/checklist/S44452000","https://ebird.org/species/piepuf1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",piepuf1
92046991,Photo,"Myadestes townsendi","Townsend's Solitaire",,"Aaron Maizlish",3/28/2018,2018,3,28,1700,"United States",US-CA-075,California,"San Francisco","Mt. Davidson",37.7384,-122.4534,,Unknown,,Unspecified,,,,,,,,S44049330,,,,,"Stakeout.   On Eastern perimeter, came up from a backyard.",,,,"Myadestes townsendi",towsol,Species,27067.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/92046991","https://ebird.org/view/checklist/S44049330","https://ebird.org/species/towsol",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",towsol
92046541,Photo,"Tyrannus melancholicus","Tropical Kingbird",,"Aaron Maizlish",3/26/2018,2018,3,26,1250,"United States",US-CA-075,California,"San Francisco","West Sunset Playground",37.7489,-122.4981,,Unknown,,Unspecified,,,,,,,,S43982877,,,,,"Wintering bird.  Looks imm.",,,,"Tyrannus melancholicus",trokin,Species,16674.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/92046541","https://ebird.org/view/checklist/S43982877","https://ebird.org/species/trokin",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",trokin
90706351,Photo,"Saxicola rubetra",Whinchat,,"Aaron Maizlish",8/16/2014,2014,8,16,1516,Switzerland,CH-GR,Graubünden,,"Val Fex",46.4142,9.7653,,Unknown,,Unspecified,,,,,,,,S19488412,,,,,,,,,"Saxicola rubetra",whinch1,Species,27358.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1067,1600,"https://macaulaylibrary.org/asset/90706351","https://ebird.org/view/checklist/S19488412","https://ebird.org/species/whinch1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",whinch1
90706211,Photo,"Gypaetus barbatus","Bearded Vulture",,"Aaron Maizlish",8/16/2014,2014,8,16,1516,Switzerland,CH-GR,Graubünden,,"Val Fex",46.4142,9.7653,,Unknown,,Unspecified,,,,,,,,S19488412,,,,,"Might reside in the Crap da Chuern - seen 4 times in 3 days, always near ridgeline.  Adult. This has been a good breeding year with 8 chicks hatched in Graubunden.",,,,"Gypaetus barbatus",lammer1,Species,7321.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1064,1600,"https://macaulaylibrary.org/asset/90706211","https://ebird.org/view/checklist/S19488412","https://ebird.org/species/lammer1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",lammer1
87878781,Photo,"Rissa tridactyla","Black-legged Kittiwake",,"Aaron Maizlish",2/28/2018,2018,2,28,1315,"United States",US-CA-081,California,"San Mateo","Pillar Point Harbor--Denniston Creek mouth",37.5039,-122.487,,Unknown,,Unspecified,,,,,,,,S43270569,,,,,"Standing on the beach in the back of the flock. Well observed.  Adult in basic plumage.   Thin yellow bill, quite decurved (more than I remember).  Black stripe behind eye - gray wings with solid black tips.  Feet very black (I was kinda hoping for red).   I went back to my car to get the camera, but the bird took flight as I was returning.   Last seen circling repeatedly over the harbor, I expect it stayed in the area but didn't return to Deniston.   Distant flight shot.",,,,"Rissa tridactyla",bklkit,Species,6158.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/87878781","https://ebird.org/view/checklist/S43270569","https://ebird.org/species/bklkit",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bklkit
86885351,Photo,"Anser caerulescens","Snow Goose",,"Aaron Maizlish",2/20/2018,2018,2,20,1250,"United States",US-CA-001,California,Alameda,"Berkeley Aquatic Park",37.8558,-122.2977,,Unknown,,Unspecified,,,,,,,,S43043791,,,,,"initially mistook it for a Barnyard Goose - hanging out with the Mallards and Mutts on the sidewalk on the NE side of the lake.  Very tame, walked about two feet in front of me, but body is unmistakably pure SNGO.",,,,"Anser caerulescens",snogoo,Species,240.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",2448,3264,"https://macaulaylibrary.org/asset/86885351","https://ebird.org/view/checklist/S43043791","https://ebird.org/species/snogoo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",snogoo
85736291,Photo,"Branta hutchinsii","Cackling Goose",,"Aaron Maizlish",2/12/2018,2018,2,12,1158,"United States",US-CA-075,California,"San Francisco","Golden Gate Park--Spreckels Lake",37.7709,-122.4947,,Unknown,,Unspecified,,,,,,,,S42710457,,,,,"Pacific type(?) per Sibley.  no white-collar, or maybe just a hint - dark breast with reddish hue, short/intermediate on the spectrum of bill length, boxy head.  notably small.",,,,"Branta hutchinsii",cacgoo1,Species,285.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",2448,3264,"https://macaulaylibrary.org/asset/85736291","https://ebird.org/view/checklist/S42710457","https://ebird.org/species/cacgoo1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",cacgoo1
85736281,Photo,"Branta hutchinsii","Cackling Goose",,"Aaron Maizlish",2/12/2018,2018,2,12,1158,"United States",US-CA-075,California,"San Francisco","Golden Gate Park--Spreckels Lake",37.7709,-122.4947,,Unknown,,Unspecified,,,,,,,,S42710457,,,,,"Pacific type(?) per Sibley.  no white-collar, or maybe just a hint - dark breast with reddish hue, short/intermediate on the spectrum of bill length, boxy head.  notably small.",,,,"Branta hutchinsii",cacgoo1,Species,285.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",2448,3264,"https://macaulaylibrary.org/asset/85736281","https://ebird.org/view/checklist/S42710457","https://ebird.org/species/cacgoo1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",cacgoo1
85618261,Photo,"Passerina cyanea","Indigo Bunting",,"Aaron Maizlish",5/29/2012,2012,5,29,855,"United States",US-CA-013,California,"Contra Costa","Shell Ridge Open Space--Old Borges Ranch",37.8898,-122.0028,,Unknown,,Unspecified,,,,,,,,S10870987,,,,,"He was calling continuously when I arrived, from an oak.",,,,"Passerina cyanea",indbun,Species,32239.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1365,2048,"https://macaulaylibrary.org/asset/85618261","https://ebird.org/view/checklist/S10870987","https://ebird.org/species/indbun",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",indbun
85618251,Photo,"Passerina cyanea","Indigo Bunting",,"Aaron Maizlish",5/29/2012,2012,5,29,855,"United States",US-CA-013,California,"Contra Costa","Shell Ridge Open Space--Old Borges Ranch",37.8898,-122.0028,,Unknown,,Unspecified,,,,,,,,S10870987,,,,,"He was calling continuously when I arrived, from an oak.",,,,"Passerina cyanea",indbun,Species,32239.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1359,2048,"https://macaulaylibrary.org/asset/85618251","https://ebird.org/view/checklist/S10870987","https://ebird.org/species/indbun",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",indbun
85618221,Photo,"Passerina cyanea","Indigo Bunting",,"Aaron Maizlish",5/29/2012,2012,5,29,855,"United States",US-CA-013,California,"Contra Costa","Shell Ridge Open Space--Old Borges Ranch",37.8898,-122.0028,,Unknown,,Unspecified,,,,,,,,S10870987,,,,,"He was calling continuously when I arrived, from an oak.",,,,"Passerina cyanea",indbun,Species,32239.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1792,2688,"https://macaulaylibrary.org/asset/85618221","https://ebird.org/view/checklist/S10870987","https://ebird.org/species/indbun",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",indbun
85617781,Photo,"Larus californicus","California Gull",,"Aaron Maizlish",5/27/2012,2012,5,27,0,"United States",US-CA-001,California,Alameda,"Berkeley Pier",37.8615,-122.3215,,Unknown,,Unspecified,,,,,,,,S42695412,,,,,,,,,"Larus californicus",calgul,Species,6232.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/85617781","https://ebird.org/view/checklist/S42695412","https://ebird.org/species/calgul",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",calgul
85617461,Photo,"Rynchops niger","Black Skimmer",,"Aaron Maizlish",5/17/2012,2012,5,17,1500,"United States",US-CA-081,California,"San Mateo","Radio Rd.",37.5428,-122.2289,,Unknown,,Unspecified,,,,,,,,S14959177,,,,,,,,,"Rynchops niger",blkski,Species,6469.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/85617461","https://ebird.org/view/checklist/S14959177","https://ebird.org/species/blkski",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blkski
85616861,Photo,"Branta hutchinsii","Cackling Goose",,"Aaron Maizlish",3/2/2012,2012,3,2,1230,"United States",US-CA-001,California,Alameda,"McLaughlin Eastshore SP--Berkeley Meadow",37.867,-122.3102,,Unknown,,Unspecified,,,,,,,,S11561909,,,,,,,,,"Branta hutchinsii",cacgoo1,Species,285.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1067,1600,"https://macaulaylibrary.org/asset/85616861","https://ebird.org/view/checklist/S11561909","https://ebird.org/species/cacgoo1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",cacgoo1
85616401,Photo,"Loxia curvirostra","Red Crossbill",,"Aaron Maizlish",2/25/2012,2012,2,25,1430,"United States",US-CO-085,Colorado,Montrose,"Black Canyon of the Gunnison NP--South Rim",38.5811,-107.7153,,Unknown,,Unspecified,,,,,,,,S10028556,,,,,,,,,"Loxia curvirostra",redcro,Species,31269.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/85616401","https://ebird.org/view/checklist/S10028556","https://ebird.org/species/redcro",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",redcro
85615351,Photo,"Piranga rubra","Summer Tanager",,"Aaron Maizlish",1/18/2012,2012,1,18,1300,"United States",US-CA-001,California,Alameda,"Berkeley Aquatic Park",37.8558,-122.2977,,Unknown,,Unspecified,,,,,,,,S9847795,,,,,"Well documented and photographed rarity.",,,,"Piranga rubra",sumtan,Species,32066.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/85615351","https://ebird.org/view/checklist/S9847795","https://ebird.org/species/sumtan",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sumtan
85614941,Photo,"Haliaeetus leucocephalus","Bald Eagle",,"Aaron Maizlish",1/8/2012,2012,1,8,730,"United States",US-MD-019,Maryland,Dorchester,"Blackwater National Wildlife Refuge",38.427,-76.087,,Unknown,,Unspecified,,,,,,,,S9847704,,,,,,,,,"Haliaeetus leucocephalus",baleag,Species,7828.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/85614941","https://ebird.org/view/checklist/S9847704","https://ebird.org/species/baleag",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",baleag
